"Event","Ord.No","Campaign","Station","Date.Time","Latitude","Longitude","depth","chl.a.DV.chl.a.childe.a","chl.a","chlide.a","DV.chl.a..µg.l.","chl.b.DV.chl.b.childe.b","hex.Fuco","but.Fuco","Fuco","Perid","Zea","Allo","chl.a.Diatoms","chl.a.Dinoflagellata","chl.a.GA","chl.a.Haptophyta","chl.a.Prokaryotes","chl.a.Prochlorococcus","time"
"PS74/104-1",1,"PS74","104-1",2009-07-11 21:18:00,79.0672,4.1962,9.9,1.394711434,1.394711434,0,0,0.08642814,0.339278397,0.054675747,0.378878135,0.039390565,0.005140125,0.006438596,0.630464365,0.068600338,0.259008709,0.383249512,0.00325518,0,1247347080
"PS74/104-1",2,"PS74","104-1",2009-07-11 21:18:00,79.0672,4.1962,9.9,2.978661941,2.978661941,0,0,0.354768395,0.264654758,0.042119701,0.740249791,0.097091151,0.02775376,0.02296689,1.339655046,0.173456454,1.090638663,0.276319992,0.018030175,0,1247347080
"PS74/107-1",3,"PS74","107-1",2009-07-12 19:10:00,79.1125,4.5645,9.9,2.257573442,2.257573442,0,0,0.237907934,0.677832223,0.068587584,0.397024319,0.101834782,0.020526037,0.01075377,0.669324265,0.169477372,0.681317684,0.659264336,0.012421899,0,1247425800
"PS74/108-1",4,"PS74","108-1",2009-07-12 22:28:00,79.1298,4.9045,9.9,0.983535259,0.983535259,0,0,0.153244242,0.165069195,0.03664577,0.201729481,0.093986193,0,0.015323893,0.273264151,0.133618897,0.374898016,0.154405227,0,0,1247437680
"PS74/112-1",5,"PS74","112-1",2009-07-14 03:32:00,79.0588,3.4813,9.9,1.115517198,1.115517198,0,0,0.260673205,0.168695185,0.044651986,0.19890607,0.065469671,0,0.021362794,0.241547013,0.085108201,0.583113099,0.148542689,0,0,1247542320
"PS74/119-1",6,"PS74","119-1",2009-07-16 05:20:00,79.412,4.6605,9.9,1.618293896,1.618293896,0,0,0.164014694,0.342518433,0.045393926,0.430338461,0,0.018981567,0.020319232,0.699936202,0,0.471740674,0.363278733,0.01153705,0,1247721600
"PS74/120-1",7,"PS74","120-1",2009-07-16 09:48:00,79.2825,4.3307,9.9,1.535691905,1.535691905,0,0,0.180867444,0.218343507,0.069624854,0.299350861,0.146901251,0.032633314,0.026569295,0.439164697,0.234779508,0.49741657,0.249412456,0.018965451,0,1247737680
"PS74/127-1",8,"PS74","127-1",2009-07-17 20:30:00,78.9172,5.0022,9.9,1.543634504,1.543634504,0,0,0.121009549,0.353579361,0.046120276,0.315270261,0.055652301,0.012250274,0,0.5739103,0.105834416,0.395993983,0.426391756,0.008471433,0,1247862600
"PS74/128-1",9,"PS74","128-1",2009-07-18 00:55:00,78.7812,5.3328,9.9,1.206698757,1.206698757,0,0,0.079124836,0.181426503,0.056135245,0.302586725,0.051591641,0.007451555,0.019309229,0.530745998,0.095966809,0.253267632,0.236638346,0.005040295,0,1247878500
"PS74/132-1",10,"PS74","132-1",2009-07-18 18:03:00,79.031,7.0022,9.9,1.258734095,1.258734095,0,0,0.098994164,0.158798856,0.032380108,0.304990113,0.010718914,0.007905573,0.018689262,0.604659932,0.021702984,0.344908115,0.208789484,0.005820621,0,1247940180
"PS74/133-1",11,"PS74","133-1",2009-07-18 22:43:00,78.9818,9.425,9.9,0.764364094,0.764364094,0,0,0.181030043,0.104474577,0.007056714,0.079865573,0.004810532,0.002997671,0.060989632,0.112609732,0.006813626,0.441225925,0.088461178,0.001543962,0,1247956980
"PS74/134-1",12,"PS74","134-1",2009-07-20 12:21:00,72.1692,14.6307,9.9,0.924655776,0.924655776,0,0,0.032261604,0.282088283,0.049732362,0.276802446,0.058317668,0.006580042,0.017035345,0.401663722,0.089590544,0.085285094,0.282358045,0.003675852,0,1248092460
"PS74/1-track",13,"PS74","Underway",2009-07-01 14:30:00,75,-15.66667,9,0.35279681,0.35279681,0,0,0.100807529,0,0.017469594,0.127144384,0.006421931,0.002952722,0.004385755,0.141148944,0.007037886,0.190105506,0,0.001176702,0,1246458600
"PS74/2-track",14,"PS74","Underway",2009-07-21 14:23:00,72.001,14.739,9,1.795682333,1.795682333,0,0,0.015297338,0.22289502,0.025843886,0.811888294,0.071833612,0.009755066,0.062505514,1.278753632,0.112784781,0.041329849,0.21705821,0.005569553,0,1248186180
"PS74/1-track",15,"PS74","Underway",2009-06-22 18:58:00,61.235,-2.939,9,2.3979386,2.3979386,0,0,0.06517755,0.89644408,0.286047349,0.569393193,0.010137627,0.227679249,0.084068694,0.909637081,0.015987786,0.176878559,0.826222465,0.130569807,0,1245697080
"PS74/2-track",16,"PS74","Underway",2009-07-22 14:03:00,72.005,14.727,9,0.866535569,0.866535569,0,0,0.081506504,0.28355569,0.041162346,0.149652727,0.036532069,0.023859532,0.029893125,0.212978319,0.056902894,0.218462806,0.281269446,0.013514168,0,1248271380
"PS74/1-track",17,"PS74","Underway",2009-06-23 11:38:00,64.876,-0.563,9,0.961447955,0.961447955,0,0,0.045373253,0.404299952,0.044927184,0.077620586,0.059837761,0.026751617,0.024544352,0.115603372,0.112648913,0.14698626,0.477233408,0.018313401,0,1245757080
"PS74/1-track",18,"PS74","Underway",2009-06-23 16:40:00,65.982,-1.711,9,0.780178036,0.780178036,0,0,0.043899805,0.387296035,0.035201237,0.082510659,0.013751457,0.015490024,0.033096432,0.120437696,0.023311331,0.128057817,0.404942443,0.009548557,0,1245775200
"PS74/1-track",19,"PS74","Underway",2009-06-23 07:00:00,63.884,-0.424,9,1.728188427,1.728188427,0,0,0.032834195,0.601852363,0.085867595,0.436923436,0.03315125,0.039874783,0.035593547,0.710740251,0.058693088,0.100031914,0.695591677,0.025671586,0,1245740400
"PS74/2-track",20,"PS74","Underway",2009-07-23 14:00:00,72.005,14.726,9,0.883000593,0.883000593,0,0,0.088220353,0.275703363,0.033483794,0.162875855,0.024228678,0.025708486,0.028291164,0.24217784,0.038195332,0.239317533,0.271928906,0.014737519,0,1248357600
"PS74/1-track",21,"PS74","Underway",2009-06-24 00:25:00,69.597,-5.581,9,0.60132888,0.60132888,0,0,0.021669401,0.094380523,0.046087603,0.141202475,0.021609376,0.006928253,0.017896173,0.256009964,0.043351273,0.074805183,0.141592918,0.00505418,0,1245803100
"PS74/1-track",22,"PS74","Underway",2009-06-24 06:40:00,69.02,-5.152,9,0.83607766,0.83607766,0,0,0.033748518,0.125515233,0.055791565,0.242487446,0.017486871,0.006155085,0.026559817,0.417226091,0.032374318,0.107514831,0.173335457,0.004143715,0,1245825600
"PS74/2-track",23,"PS74","Underway",2009-07-24 14:26:00,72.005,14.725,9,0.746877145,0.746877145,0,0,0.079486616,0.236099947,0.029480123,0.147115366,0.019371838,0.018926914,0.022346805,0.212840446,0.029552401,0.208660917,0.224997701,0.010499511,0,1248445560
"PS74/1-track",24,"PS74","Underway",2009-06-25 10:45:00,73.085,0.977,9,1.274376678,1.274376678,0,0,0.121323304,0.107020218,0.127022919,0.428753661,0.008737136,0.020835887,0.010031976,0.613769837,0.014228207,0.339977712,0.195364248,0.012338443,0,1245926700
"PS74/1-track",25,"PS74","Underway",2009-06-25 16:45:00,73.989,3.049,9,1.219676757,1.219676757,0,0,0.216202285,0.162785943,0.069093236,0.342214354,0,0.028761157,0.009874208,0.451310133,0,0.52587311,0.173164346,0.014783225,0,1245948300
"PS74/1-track",26,"PS74","Underway",2009-06-25 06:55:00,72.493,-0.322,9,1.509936503,1.509936503,0,0,0.07234122,0.102244429,0.032578659,0.881749291,0.037011079,0.026733992,0.007745253,1.163436546,0.04875209,0.16397305,0.091822462,0.012805384,0,1245912900
"PS74/2-track",27,"PS74","Underway",2009-07-25 14:28:00,72.005,14.726,9,0.645248376,0.645248376,0,0,0.0727428,0.202070593,0.030908026,0.090800214,0.0171945,0.030358858,0.023702025,0.130597901,0.027374917,0.19928675,0.203853295,0.017575836,0,1248532080
"PS74/1-track",28,"PS74","Underway",2009-06-26 01:00:00,74.999,5.506,9,0.852041399,0.852041399,0,0,0.195815879,0.180771654,0.034145102,0.223232018,0.04183362,0.006779508,0.011783973,0.24719445,0.048109717,0.387507773,0.134357355,0.002835129,0,1245978000
"PS74/1-track",29,"PS74","Underway",2009-06-26 13:05:00,75,3.095,9,1.52253594,1.52253594,0,0,0.123398547,0.075009568,0.027632639,0.72761183,0.013012993,0.017453738,0.008047203,1.074574354,0.019175202,0.312894513,0.076112395,0.009352302,0,1246021500
"PS74/2-track",30,"PS74","Underway",2009-07-26 14:15:00,72.004,14.723,9,0.536464635,0.536464635,0,0,0.057288035,0.164199619,0.028700852,0.07876495,0.015031898,0.04200495,0,0.120618514,0.025564178,0.167651367,0.17827061,0.025976809,0,1248617700
"PS74/1-track",31,"PS74","Underway",2009-06-27 14:40:00,74.999,-1.682,9,1.346679647,1.346679647,0,0,0.125314377,0.575130755,0.013758441,0.138000062,0,0.031523835,0.009600688,0.25402826,0,0.40309795,0.635597235,0.021428456,0,1246113600
"PS74/2-track",32,"PS74","Underway",2009-07-27 14:11:00,72.005,14.716,9,0.673857075,0.673857075,0,0,0.075464368,0.234597503,0.035235208,0.107396003,0.022611165,0.029663479,0.022708121,0.144595112,0.033760271,0.193887617,0.222543014,0.016105432,0,1248703860
"PS74/2-track",33,"PS74","Underway",2009-07-28 14:18:00,72.001,14.794,9,0.415173954,0.415173954,0,0,0.042364314,0.151797487,0.023102363,0.062851451,0.010437899,0.026238265,0.009831777,0.088826432,0.016262582,0.113579966,0.14858731,0.014865476,0,1248790680
"PS74/2-track",34,"PS74","Underway",2009-07-29 16:23:00,72.004,14.731,9,0.406953286,0.406953286,0,0,0.028003271,0.127754663,0.019630223,0.053060528,0.013706018,0.028843758,0.0164934,0.086017036,0.024337854,0.085566722,0.142003887,0.018624736,0,1248884580
"PS74/1-track",35,"PS74","Underway",2009-06-30 11:35:00,75.001,-9.587,9,0.431562806,0.431562806,0,0,0.071521815,0.072066019,0.010931451,0.061139007,0.012207132,0.064731069,0.014256168,0.090159233,0.018476306,0.18627955,0.067326639,0.035627191,0,1246361700
"PS74/2-track",36,"PS74","Underway",2009-07-30 03:09:00,71.97,13.028,9,0.604271596,0.604271596,0,0,0.036193607,0.25439183,0.042909928,0.092693647,0.018287818,0.015023052,0.015808695,0.129813201,0.030286063,0.10314257,0.271898475,0.009047038,0,1248923340
"PS74/2-track",37,"PS74","Underway",2009-07-31 06:07:00,71.057,-1.183,9,1.134932351,1.134932351,0,0,0.029661267,0.431708126,0.045596575,0.370419273,0.082679778,0.00967019,0.02328389,0.500032489,0.1156227,0.07137706,0.377526117,0.00491752,0,1249020420
"PS74/2-track",38,"PS74","Underway",2009-07-31 10:00:00,70.831,-3.186,9,0.679841601,0.679841601,0,0,0.030865208,0.277292769,0.043620764,0.092660964,0.07937924,0.018037189,0.01906246,0.121542038,0.123870553,0.082881099,0.277816466,0.010235223,0,1249034400
"PS74/2-track",39,"PS74","Underway",2009-07-31 13:00:00,70.645,-4.67,9,0.978913673,0.978913673,0,0,0.055745418,0.441889359,0.066222979,0.130928474,0.053097643,0.021607273,0.018577378,0.170773203,0.087161508,0.157464922,0.470862254,0.012897833,0,1249045200
"PS74/2-track",40,"PS74","Underway",2009-07-31 16:06:00,70.436,-6.211,9,0.710337831,0.710337831,0,0,0.051286129,0.268506875,0.041744278,0.088301755,0.058281342,0.028323141,0.016785034,0.120027939,0.094028619,0.142382164,0.277451849,0.016616488,0,1249056360
"PS74/2-track",41,"PS74","Underway",2009-07-31 19:00:00,70.286,-7.247,9,0.929894956,0.929894956,0,0,0.053898403,0.448116706,0.065777846,0.113077423,0.055349609,0.029423836,0.019795459,0.136906917,0.087952207,0.147378196,0.461255501,0.017001952,0,1249066800
"PS74/2-track",42,"PS74","Underway",2009-07-31 22:00:00,70.069,-8.643,9,1.007058339,1.007058339,0,0,0.074482383,0.282033644,0.094617045,0.214365198,0.029656627,0.010920455,0.023910766,0.287138992,0.04897372,0.211650867,0.343637006,0.006557667,0,1249077600
"PS74/2-track",43,"PS74","Underway",2009-08-01 01:01:00,69.841,-10.021,9,0.822829977,0.822829977,0,0,0.085947767,0.237921636,0.067648157,0.155617205,0.030447517,0.031391848,0.011417641,0.203163295,0.047588576,0.231158877,0.260544029,0.01784165,0,1249088460
"PS74/2-track",44,"PS74","Underway",2009-08-01 03:50:00,69.621,-11.26,9,0.656636776,0.656636776,0,0,0.062269957,0.20656981,0.061414294,0.130326279,0.022708639,0.030738708,0.006780224,0.166546869,0.035040947,0.165344005,0.223450068,0.017247957,0,1249098600
"PS74/2-track",45,"PS74","Underway",2009-08-01 07:16:00,69.333,-12.784,9,0.663697284,0.663697284,0,0,0.083217975,0.127305007,0.050189657,0.156183692,0.063858847,0.023621339,0.003919277,0.197486146,0.089765837,0.201294685,0.129493269,0.012074296,0,1249110960
"PS74/2-track",46,"PS74","Underway",2009-08-01 10:00:00,69.091,-13.981,9,0.612933188,0.612933188,0,0,0.107357461,0.132675879,0.046670179,0.099612538,0.032925039,0.036366312,0.006386302,0.119334154,0.046388832,0.260282234,0.132079716,0.018631753,0,1249120800
"PS74/2-track",47,"PS74","Underway",2009-07-30 05:54:00,71.924,11.468,9,0.531207036,0.531207036,0,0,0.006683796,0.191278477,0.04280419,0.11886109,0.013619669,0.014780452,0.028295253,0.177794462,0.02298097,0.019406631,0.213989755,0.009068946,0,1248933240
"PS74/2-track",48,"PS74","Underway",2009-08-01 13:01:00,68.822,-15.239,9,0.679910325,0.679910325,0,0,0.07617381,0.12309476,0.033606022,0.147076634,0.081748499,0.038363361,0.003541078,0.202474651,0.119564888,0.191714387,0.120649309,0.020403648,0,1249131660
"PS74/2-track",49,"PS74","Underway",2009-07-30 09:05:00,71.867,9.931,9,0.615312228,0.615312228,0,0,0,0.227915439,0.057827566,0.178754348,0.008188233,0.017177008,0.017352899,0.261872958,0.013523066,0,0.257156825,0.010315726,0,1248944700
"PS74/2-track",50,"PS74","Underway",2009-07-30 12:01:00,71.793,8.316,9,0.591592089,0.591592089,0,0,0.012917547,0.289829462,0.035398748,0.082451021,0.032011119,0.009628686,0.024416916,0.118719155,0.053337411,0.037037041,0.302671096,0.005833986,0,1248955260
"PS74/2-track",51,"PS74","Underway",2009-07-30 15:18:00,71.695,6.537,9,0.439521092,0.439521092,0,0,0,0.205450884,0.02760757,0.066526847,0.026174043,0.010777036,0.020027965,0.101921449,0.045391536,0,0.223174524,0.006796271,0,1248967080
"PS74/2-track",52,"PS74","Underway",2009-07-30 18:05:00,71.598,5.031,9,0.455482712,0.455482712,0,0,0,0.240097267,0.026992957,0.052816084,0.029844027,0.006609192,0.015164405,0.08020891,0.053196558,0,0.265270001,0.004283924,0,1248977100
"PS74/2-track",53,"PS74","Underway",2009-07-30 21:03:00,71.482,3.448,9,0.577340556,0.577340556,0,0,0.011130978,0.303902878,0.039756908,0.068826447,0.041506796,0.010566964,0.012135267,0.093470136,0.070018223,0.032310997,0.323746321,0.006482006,0,1248987780
"PS74/2-track",54,"PS74","Underway",2009-07-31 00:02:00,71.353,1.884,9,0.818744063,0.818744063,0,0,0.023538425,0.36364781,0.051848416,0.102458248,0.0565943,0.013312074,0.031061362,0.142890559,0.097077934,0.069478492,0.399686213,0.008303494,0,1248998520
"PS74/2-track",55,"PS74","Underway",2009-07-31 02:09:00,71.256,-0.803,9,0.806454637,0.806454637,0,0,0.027779153,0.321410189,0.052790387,0.149223012,0.076081217,0.014835042,0.026443713,0.201605213,0.11758236,0.073876936,0.322311173,0.008337211,0,1249006140
"PS76/001-1",56,"PS76","PS76/001",2010-06-15 11:51:00,71.3915,-8.4617,4.9,4.311969953,3.590163666,0.721806286,0,0.161515141,0.186512434,0.033539707,2.946641439,0.045981778,0.023013296,0.022148822,3.712370736,0.057188135,0.345667513,0.135565678,0.010407976,0,1276602660
"PS76/001-1",57,"PS76","PS76/001",2010-06-15 11:51:00,71.3915,-8.4617,9.9,3.829538516,3.408133173,0.421405343,0,0.165672224,0.153792153,0.029459147,2.750384979,0.033243628,0.01738481,0.017186369,3.29956915,0.03937026,0.337625099,0.106442688,0.007486815,0,1276602660
"PS76/002-1",58,"PS76","PS76/002",2010-06-17 17:22:00,74.6422,-17.9903,4.9,0.273262556,0.273262556,0,0,0.055101799,0,0.011113143,0.089748422,0.010175905,0.006858903,0.010067435,0.115335723,0.012909404,0.12028849,0,0.003164136,0,1276795320
"PS76/005-1",59,"PS76","PS76/005",2010-06-18 03:47:00,74.9105,-16.4467,4.9,1.163674803,1.163674803,0,0,0.563445736,0,0.01724961,0.215102124,0.090558538,0.070475679,0.03601488,0.186993518,0.077715452,0.832061114,0,0.021993004,0,1276832820
"PS76/005-1",60,"PS76","PS76/005",2010-06-18 03:47:00,74.9105,-16.4467,9.9,0.67489311,0.67489311,0,0,0.258224902,0,0.012134012,0.13615242,0.053775078,0.033374456,0.021846281,0.136773354,0.053327755,0.44065178,0,0.012035212,0,1276832820
"PS76/007-2",61,"PS76","PS76/007",2010-06-18 10:14:00,74.9245,-15.4327,4.9,0.79166137,0.79166137,0,0,0.223510864,0,0.013457049,0.217525165,0.025628744,0.005423302,0.017978226,0.264101669,0.030717445,0.460979437,0,0.002363681,0,1276856040
"PS76/007-2",62,"PS76","PS76/007",2010-06-18 10:14:00,74.9245,-15.4327,9.9,0.357977313,0.357977313,0,0,0.127517339,0,0.006630836,0.096053656,0.009226856,0,0.006810927,0.103320141,0.009797628,0.23300305,0,0,0,1276856040
"PS76/009-1",63,"PS76","PS76/009",2010-06-18 15:45:00,74.9963,-14.4505,4.9,0.38730308,0.38730308,0,0,0.113480523,0,0.00699289,0.135667315,0.008487767,0.008172601,0.0057818,0.150291809,0.009282173,0.213551529,0,0.003250003,0,1276875900
"PS76/009-1",64,"PS76","PS76/009",2010-06-18 15:45:00,74.9963,-14.4505,9.9,0.247199871,0.247199871,0,0,0.089128594,0,0.005692684,0.070438801,0.00661517,0.004367247,0.003774917,0.073532176,0.006817146,0.158053382,0,0.001636578,0,1276875900
"PS76/017-1",65,"PS76","PS76/017",2010-06-19 05:10:00,74.9997,-11.8662,4.9,1.276226013,1.276226013,0,0,0.14292681,0.240282645,0.035382065,0.429162175,0.024521916,0.049030486,0.038106905,0.583017321,0.033822643,0.33922824,0.210291527,0.024591592,0,1276924200
"PS76/020-1",66,"PS76","PS76/020",2010-06-19 13:09:00,74.9957,-10.5918,4.9,3.323441458,3.323441458,0,0,0.07547337,0.993130946,0.273042442,1.062511719,0.029042098,0.014761468,0,1.859341684,0.050170634,0.22435745,1.002651257,0.009272961,0,1276952940
"PS76/025-1",67,"PS76","PS76/025",2010-06-20 08:30:00,75.001,-7.3518,4.9,0.340658319,0.340658319,0,0,0.11501514,0,0,0.12358426,0,0.005892406,0.009700341,0.126325774,0,0.199712429,0,0.002162145,0,1277022600
"PS76/026-1",68,"PS76","PS76/026",2010-06-20 11:44:00,75.007,-6.717,4.9,2.525892931,2.525892931,0,0,0.123766108,1.084575912,0.114228973,0.534710703,0,0,0,0.955758806,0,0.375796249,1.118426109,0,0,1277034240
"PS76/030-1",69,"PS76","PS76/030",2010-06-21 03:32:00,75,-4.1322,4.9,1.821963727,1.791005756,0.030957971,0,0.273681842,0.19421846,0.021366873,0.720341985,0,0,0.049385433,0.951766676,0,0.619506365,0.157423309,0,0,1277091120
"PS76/030-1",70,"PS76","PS76/030",2010-06-21 03:32:00,75,-4.1322,4.9,1.374857268,1.374857268,0,0,0.090338213,0.140387826,0.014595368,0.578807334,0.012278984,0.010924206,0.057417947,0.872019345,0.018376863,0.232651355,0.128269281,0.005945195,0,1277091120
"PS76/034-3",71,"PS76","PS76/034",2010-06-21 17:18:00,75,-3.5078,4.9,0.235903842,0.235903842,0,0,0.021400336,0,0,0.150299599,0,0,0,0.18995839,0,0.045945452,0,0,0,1277140680
"PS76/034-3",72,"PS76","PS76/034",2010-06-21 17:18:00,75,-3.5078,9.9,1.505293196,1.365585772,0.139707424,0,0.154315631,0.140968323,0.014131721,0.908670789,0.020017908,0.012910559,0.01182131,1.050865247,0.022941224,0.30432173,0.09844262,0.005380346,0,1277140680
"PS76/039-1",73,"PS76","PS76/039",2010-06-22 23:37:00,76.3343,-0.5042,4.9,2.629554399,2.565830906,0.063723493,0,0.501980872,0.278559027,0.057070922,1.045540586,0,0.037431741,0.055122525,1.271129675,0,1.036710282,0.195381801,0.016336252,0,1277249820
"PS76/041-1",74,"PS76","PS76/041",2010-06-23 05:36:00,76.2087,-1.1535,4.9,3.417263706,3.411228399,0.006035307,0,0.476702121,0.687372525,0.111476345,1.085759629,0,0.040956063,0.085480874,1.510934337,0,1.126886721,0.551851188,0.02045943,0,1277271360
"PS76/044-1",75,"PS76","PS76/044",2010-06-23 15:44:00,75.9993,-2.2233,4.9,3.020049933,3.020049933,0,0,0.162001241,0.776492399,0.031525158,0.958919685,0,0.016852844,0.01307011,1.687359319,0,0.48424479,0.788279913,0.0106454,0,1277307840
"PS76/049-1",76,"PS76","PS76/049",2010-06-24 09:24:00,75.137,-2.215,4.9,2.141833892,2.141833892,0,0,0.045585676,1.260911413,0.1139246,1.231540337,0,0,0,1.268893776,0,0.079785928,0.749512902,0,0,1277371440
"PS76/051-1",77,"PS76","PS76/051",2010-06-24 15:42:00,74.9993,-1.5788,4.9,2.751421224,2.672271638,0.079149586,0,0.041733994,0.168861722,0.030961511,1.535332236,0.015846784,0.005031536,0.034802164,2.378126214,0.024230914,0.109810472,0.150897365,0.00279767,0,1277394120
"PS76/057-1",78,"PS76","PS76/057",2010-06-25 12:50:00,75.0075,0.9817,4.9,1.745879982,1.461020804,0.284859178,0,0.253127461,0.081283655,0.01126656,0.945447658,0,0.056818717,0.006209076,1.131728801,0,0.516054188,0.059228453,0.024478772,0,1277470200
"PS76/058-1",79,"PS76","PS76/058",2010-06-25 18:03:00,75.0005,1.6238,4.9,1.679125109,1.679125109,0,0,0.18935233,0.414694287,0.107756812,0.557499691,0.022649977,0.023063204,0.048837478,0.678208238,0.030024483,0.431920258,0.391663591,0.011117182,0,1277488980
"PS76/062-1",80,"PS76","PS76/062",2010-06-26 05:56:00,75.0008,4.2345,4.9,1.85460554,1.85460554,0,0,0.260144035,0.374058542,0.096791747,0.611567385,0.021211461,0.031757356,0.027051069,0.765791053,0.028313417,0.597531397,0.352939649,0.015414639,0,1277531760
"PS76/062-1",81,"PS76","PS76/062",2010-06-26 05:56:00,75.0008,4.2345,9.9,2.038018862,2.038018862,0,0,0.306464186,0.439591154,0.103982163,0.717149972,0.022193177,0.032781104,0.031297431,0.911760054,0.02785391,0.661868298,0.322431475,0.014960895,0,1277531760
"PS76/064-1",82,"PS76","PS76/064",2010-06-26 14:52:00,75.001,5.486,4.9,0.735246129,0.735246129,0,0,0.129081819,0.104918999,0.03044087,0.257562221,0.011493852,0.024347093,0.012509528,0.312636606,0.014273134,0.275831577,0.087502447,0.010994315,0,1277563920
"PS76/068-1",83,"PS76","PS76/068",2010-06-27 10:30:00,75.0038,8.056,9.9,1.187146485,1.187146485,0,0,0.164500263,0.24226158,0.030373793,0.323529554,0.055445424,0.014467308,0.030629506,0.436946013,0.07622591,0.389160414,0.208261171,0.007232558,0,1277634600
"PS76/072-1",84,"PS76","PS76/072",2010-06-28 05:12:00,75.0002,10.6547,9.9,1.39559499,1.39559499,0,0,0.265957512,0.271542167,0.037465043,0.298432337,0.079193486,0.022692109,0.032767267,0.380065689,0.104078052,0.601460497,0.225794039,0.010844558,0,1277701920
"PS76/080-1",85,"PS76","PS76/080",2010-06-29 04:23:00,75.0003,15.8433,4.9,0.456679617,0.392861338,0.063818279,0,0.045013065,0.101794329,0.011496038,0.195268158,0.006902039,0.003214086,0.011051169,0.246778686,0.008726103,0.097927947,0.078513085,0.001477637,0,1277785380
"PS76/082-1",86,"PS76","PS76/082",2010-06-29 07:12:00,74.999,16.9988,11.9,3.438316424,1.924962323,1.513354101,0,0.072365392,0.146632452,0.0237685,3.097083324,0.019214863,0.008779108,0.035913417,3.149878863,0.019291872,0.125023933,0.086037735,0.003205197,0,1277795520
"PS76/094-1",87,"PS76","PS76/094",2010-07-01 19:24:00,78.8365,6.4962,4.9,2.115246245,1.946118983,0.169127262,0,0.067780845,0.420573684,0.095795664,0.815348218,0.025483713,0.015574756,0.069699812,1.299608179,0.040098501,0.183525985,0.386749103,0.008911565,0,1278012240
"PS76/094-1",88,"PS76","PS76/094",2010-07-01 19:24:00,78.8365,6.4962,9.9,2.346956199,2.06121478,0.285741418,0,0.049218409,0.62275156,0.123978188,0.934486327,0.023667198,0.009762415,0.014806168,1.493048808,0.037328799,0.133582602,0.574028941,0.005599145,0,1278012240
"PS76/098-1",89,"PS76","PS76/098",2010-07-02 03:27:00,78.8327,5.3287,4.9,1.238685035,1.238685035,0,0,0.067039749,0.239720157,0.035019719,0.474020632,0.028408252,0.014952895,0.065402011,0.669902857,0.040638153,0.165023951,0.217400824,0.007778253,0,1278041220
"PS76/102-1",90,"PS76","PS76/102",2010-07-02 13:32:00,78.8343,4.986,4.9,2.305980877,2.281792906,0.024187971,0,0.087273635,0.479130767,0.050701032,0.869487687,0.031977531,0.035485172,0.099815225,1.352252362,0.049094785,0.230567799,0.42989885,0.019810921,0,1278077520
"PS76/102-1",91,"PS76","PS76/102",2010-07-02 13:32:00,78.8343,4.986,9.9,4.523879835,4.371961723,0.151918112,0,0.15540794,0.900865491,0.147004881,1.76467509,0.059725545,0.041795096,0.176257388,2.75427324,0.09202345,0.412037503,0.811185407,0.023416987,0,1278077520
"PS76/109-3",92,"PS76","PS76/109",2010-07-03 04:26:00,78.834,8.0017,4.9,0.451727403,0.417178081,0.034549322,0,0.035500508,0.126330308,0.030884228,0.217340457,0.012939642,0,0.006432929,0.245375641,0.01507115,0.071151468,0.097045318,0,0,1278131160
"PS76/109-3",93,"PS76","PS76/109",2010-07-03 04:26:00,78.834,8.0017,9.9,0.44784534,0.44784534,0,0,0.015848167,0.126757519,0.031585065,0.18823277,0.006399128,0.005960444,0,0.259265371,0.009170921,0.039083759,0.120170723,0.003106262,0,1278131160
"PS76/110-1",94,"PS76","PS76/110",2010-07-03 07:00:00,78.8335,8.3343,4.9,0.276036841,0.276036841,0,0,0.021046644,0.055466602,0.005955221,0.053587711,0.011050062,0.017650815,0.020406708,0.087145089,0.018091546,0.059295124,0.054801864,0.010508556,0,1278140400
"PS76/111-1",95,"PS76","PS76/111",2010-07-03 09:00:00,78.8335,8.6702,2,0.61199665,0.61199665,0,0,0.040867745,0.091131214,0.007002942,0.260157511,0.008927208,0.020700428,0.023731283,0.367648282,0.012518878,0.098617865,0.076601935,0.010555927,0,1278147600
"PS76/111-1",96,"PS76","PS76/111",2010-07-03 09:00:00,78.8335,8.6702,4.9,0.941694702,0.941694702,0,0,0.068645977,0.11806639,0.012421209,0.469977561,0.02787478,0.015190858,0.022688601,0.610233733,0.035950442,0.152346694,0.092763859,0.007124303,0,1278147600
"PS76/111-1",97,"PS76","PS76/111",2010-07-03 09:00:00,78.8335,8.6702,7.9,0.912371428,0.912371428,0,0,0.067870322,0.109210733,0.012878753,0.463237977,0.026418007,0.014713908,0.025321879,0.591831985,0.033536283,0.148258615,0.084883399,0.006792196,0,1278147600
"PS76/111-1",98,"PS76","PS76/111",2010-07-03 09:00:00,78.8335,8.6702,11.9,1.116732526,1.116732526,0,0,0.096316414,0.122501776,0.014619703,0.558527774,0.031936934,0.009441874,0.017591775,0.724606044,0.04116562,0.213632293,0.096946473,0.004425547,0,1278147600
"PS76/120-2",99,"PS76","PS76/120",2010-07-04 03:03:00,78.78,5.3267,4.9,1.074316566,1.032116277,0.042200289,0,0.043346174,0.2495362,0.039679708,0.340853421,0.027303945,0.015361953,0.029584155,0.546535748,0.04504541,0.123055512,0.263690891,0.009215924,0,1278212580
