"pft","feature","x","ale_mean","ale_lo","ale_hi","bin_count","n_folds"
"Coccolithophores","qnet_wm2",-43.0316192626953,0.00615311425765934,0.00583631762052317,0.0073669999164815,1500,5
"Coccolithophores","qnet_wm2",-34.9049072265625,0.00802490698858014,0.00798543678947514,0.00932371366327701,1500,5
"Coccolithophores","qnet_wm2",-25.7159118652344,0.0081635282855114,0.00791298054047681,0.00963606237579948,1500,5
"Coccolithophores","qnet_wm2",-13.8873882293701,0.0122885161528485,0.0121736073615766,0.0135990207329438,1500,5
"Coccolithophores","qnet_wm2",48.7390338897705,0.0164839576904161,0.0165333308091925,0.0174313014395045,1500,5
"Coccolithophores","siconc",-5.55111512312578e-17,-0.00586715779741975,-0.00574818259285014,-0.00564101586158853,122,5
"Coccolithophores","siconc",0.0151992904327534,-0.00143041110958584,-0.00167319768709473,-0.0012122365194115,25378,5
"Coccolithophores","siconc",0.131678075667372,0.000407983383808509,0.000150429857773411,0.000622379091573171,1500,5
"Coccolithophores","siconc",0.386086270024381,-0.000582490546132822,-0.000976087649163512,-0.000116468587809789,1500,5
"Coccolithophores","siconc",0.767967858554301,0.0248523514225608,0.0201647457402231,0.0297765366014558,1500,5
"Coccolithophores","siconc_lag1",-5.55111512312578e-17,-0.00175248363211863,-0.00184007138042754,-0.00155439872149056,102,5
"Coccolithophores","siconc_lag1",5.61418319154365e-08,-0.000561290686075694,-0.000768343733549744,-0.000243772617474442,22398,5
"Coccolithophores","siconc_lag1",0.0390312708509234,-0.00123151559894813,-0.0015118597892587,-0.000971160921721002,1500,5
"Coccolithophores","siconc_lag1",0.187950357550851,-0.00224295072904367,-0.00220670422941457,-0.00200661497794486,1500,5
"Coccolithophores","siconc_lag1",0.426959799023873,-0.00466206089010443,-0.00497166930695403,-0.00427366132616208,1500,5
"Coccolithophores","siconc_lag1",0.658160658594695,-0.00490917084866267,-0.00523167152782272,-0.00434648818813101,1500,5
"Coccolithophores","siconc_lag1",0.879186031179312,0.0215460594782252,0.0209086200801634,0.0255005125958762,1500,5
"Coccolithophores","sithick",-5.55111512312578e-17,-0.00562074906401948,-0.00569681524604686,-0.00558023744781014,142,5
"Coccolithophores","sithick",0.00688009171764841,-0.000818247632231776,-0.000849490287109746,-0.000755614841335904,25358,5
"Coccolithophores","sithick",0.104021847043743,-0.00202291566837988,-0.00217804466475277,-0.00174907782293455,1500,5
"Coccolithophores","sithick",0.443059171983754,-0.00162214320664367,-0.00209829385427968,-0.00113824466149053,1500,5
"Coccolithophores","sithick",3.1706699471746,0.018009905425173,0.0180258938860471,0.0191726485170594,1500,5
"Coccolithophores","sithick_lag1",-5.55111512312578e-17,-0.00198191807041346,-0.00207542303076583,-0.00130331137446168,107,5
"Coccolithophores","sithick_lag1",2.83166842087477e-08,-0.000710952973657245,-0.000842628089036858,-0.000335969791980043,22393,5
"Coccolithophores","sithick_lag1",0.0181279352195964,-0.00168995429029336,-0.00181954819359009,-0.00144347887318588,1500,5
"Coccolithophores","sithick_lag1",0.133478709664102,-0.00405069802729549,-0.00426168217370059,-0.00369729887000568,1500,5
"Coccolithophores","sithick_lag1",0.417957694165218,-0.00461739923545435,-0.00497358692400788,-0.0044016408408485,1500,5
"Coccolithophores","sithick_lag1",0.860966880145731,-0.00456137554879269,-0.00484745687193964,-0.00383521178379155,1500,5
"Coccolithophores","sithick_lag1",3.36796851695009,0.0256743838835965,0.0212778827297013,0.0249406246665158,1500,5
"Coccolithophores","so",28.719456577301,0.0118826170652216,0.00983754168545628,0.015237330254587,1500,5
"Coccolithophores","so",32.7376334190369,0.00604004486784811,0.00411916474826717,0.00552858360848102,1500,5
"Coccolithophores","so",33.5146910667419,0.00274111202991558,0.000864017756876723,0.00249856556856708,1500,5
"Coccolithophores","so",33.8864081382751,-0.00204986372820222,-0.00242731488129407,-0.00192619403200109,1500,5
"Coccolithophores","so",34.1593770027161,-0.0022541740134659,-0.00243189899214534,-0.00173744687201446,1500,5
"Coccolithophores","so",34.3616950035095,-0.00288519512216808,-0.00348001511308155,-0.00235540723991909,1500,5
"Coccolithophores","so",34.4996685028076,-0.00330257951889876,-0.00407898155615587,-0.00276422429660328,1500,5
"Coccolithophores","so",34.5969903945923,-0.00430607403487545,-0.00465856655180631,-0.00374012133419591,1500,5
"Coccolithophores","so",34.6702027320862,-0.00421182604169174,-0.00424324767092038,-0.00380154322614718,1500,5
"Coccolithophores","so",34.7281674385071,-0.0032248723112263,-0.00298722479779913,-0.00270244939660818,1500,5
"Coccolithophores","so",34.7779176712036,-0.00294194091485161,-0.00265884617596139,-0.00236621598729007,1500,5
"Coccolithophores","so",34.8213991165161,-0.00243477768232273,-0.0025768955229401,-0.00190910390087624,1500,5
"Coccolithophores","so",34.8635138511658,-0.00267948940464207,-0.00300118545681341,-0.00183177714148439,1500,5
"Coccolithophores","so",34.9046219825745,-0.00245724121591022,-0.00258608192823538,-0.00174749768916706,1500,5
"Coccolithophores","so",34.9425378799438,-0.00170462776002272,-0.00190953026800453,-0.000960313563628738,1499,5
"Coccolithophores","so",34.978018951416,0.000164162345265963,0.000195599250653156,0.00104338616054969,1501,5
"Coccolithophores","so",35.0123578071594,0.00035265315864136,1.29236231831004e-05,0.000818447536712875,1500,5
"Coccolithophores","so",35.0458579063416,0.00174136399586322,0.000903195763618234,0.00202727058454069,1500,5
"Coccolithophores","so",35.0802186965942,0.00445583794124007,0.00328036589289731,0.00490119303180483,1500,5
"Coccolithophores","so",35.1377075195312,0.00707362448421183,0.00618137633046748,0.00730774768626798,1500,5
"Coccolithophores","thetao",-1.60977289676666,-0.00383004511227696,-0.0038636174915985,-0.00375248343430161,1500,5
"Coccolithophores","thetao",-0.722433920204639,-0.00428353663385155,-0.00448024588259827,-0.00417376408685187,1500,5
"Coccolithophores","thetao",0.30328124910593,-0.00524724983518551,-0.00540186529150842,-0.0050971068573531,1500,5
"Coccolithophores","thetao",1.16496098935604,-0.00558060304522645,-0.00582860371303746,-0.00526835780124833,1500,5
"Coccolithophores","thetao",1.94730623364449,-0.00629625048079297,-0.00687809413958198,-0.00601003240408655,1500,5
"Coccolithophores","thetao",2.62087122797966,-0.0059704161135724,-0.00658650797814538,-0.00558117011741716,1500,5
"Coccolithophores","thetao",3.22959906458855,-0.0072192423594185,-0.0077994592160033,-0.00705734655991328,1500,5
"Coccolithophores","thetao",3.78788873553276,-0.00721530624751507,-0.00754378549396775,-0.0070952839344666,1500,5
"Coccolithophores","thetao",4.29063400030136,-0.00683052018808153,-0.00711334861836384,-0.00682556811455584,1500,5
"Coccolithophores","thetao",4.74536036252975,-0.00612666109874617,-0.00631240591048571,-0.00597994954512024,1500,5
"Coccolithophores","thetao",5.15914047956467,-0.00490824407689922,-0.00501136738999722,-0.00466933636720492,1500,5
"Coccolithophores","thetao",5.53641427755356,-0.0039203564356457,-0.00415506558510473,-0.00349529499446057,1500,5
"Coccolithophores","thetao",5.90449076890946,-0.000694701376356851,-0.00101153910986017,-0.000516390760179827,1500,5
"Coccolithophores","thetao",6.29200044870377,0.00313670561297147,0.00281948103796904,0.00309156204702874,1500,5
"Coccolithophores","thetao",6.71280429363251,0.00726599669191607,0.00645854771787598,0.00766094436667758,1500,5
"Coccolithophores","thetao",7.16784131526947,0.0100979503784679,0.00862002317976352,0.0110689727907857,1500,5
"Coccolithophores","thetao",7.69122985601425,0.00903025001360463,0.0075646855996148,0.0101907001808292,1500,5
"Coccolithophores","thetao",8.33572520017624,0.0133870335871487,0.0123439335975525,0.0141846923112568,1500,5
"Coccolithophores","thetao",9.12790832519531,0.0141611442625126,0.013291962639925,0.0148872650465248,1500,5
"Coccolithophores","thetao",11.8442385196686,0.0110440524569475,0.00829172014911566,0.010789058856463,1500,5
"Coccolithophores","u10_ms",-4.48714413642883,-0.000528993651766046,-0.00216161386161721,0.000366856228826887,1500,5
"Coccolithophores","u10_ms",-2.47573642730713,-0.0018722516428203,-0.00316414552041806,-0.000817873204498498,1500,5
"Coccolithophores","u10_ms",-1.92855386734009,-0.000671864003998748,-0.000848477662152382,-0.000478992728993502,1500,5
"Coccolithophores","u10_ms",-1.56627173423767,-0.00138352875821886,-0.00182294008516103,-0.00134930159062302,1500,5
"Coccolithophores","u10_ms",-1.27422707080841,-0.00101184559562943,-0.00129829208304427,-0.000648559347215506,1500,5
"Coccolithophores","u10_ms",-1.01970841884613,-0.00206653733362808,-0.00266386500613549,-0.00158509878586943,1500,5
"Coccolithophores","u10_ms",-0.782431483268738,-0.00366529334210176,-0.00433208913685504,-0.00300180904124155,1500,5
"Coccolithophores","u10_ms",-0.556042695045471,-0.00411231218547795,-0.00462299468075032,-0.00352546027931275,1500,5
"Coccolithophores","u10_ms",-0.336241030693054,-0.00431845063541913,-0.00498757493306954,-0.00364137927351364,1500,5
"Coccolithophores","u10_ms",-0.134456610679626,-0.00365346689428621,-0.00381673479461774,-0.00313733841895297,1500,5
"Coccolithophores","u10_ms",0.0554615736007691,-0.00375801765318762,-0.00369641835879038,-0.00361124559657112,1500,5
"Coccolithophores","u10_ms",0.244192099571228,-0.00231087330197497,-0.0025945749714453,-0.00189011766286298,1500,5
"Coccolithophores","u10_ms",0.433669924736023,-0.00131678564378904,-0.00150817012486732,-0.000966858382403745,1500,5
"Coccolithophores","u10_ms",0.631356263160706,-0.000478047145959655,-0.000533925857270297,0.000289048019472535,1500,5
"Coccolithophores","u10_ms",0.849999737739563,5.64488078088572e-05,-0.000366131256387219,0.00078274838227247,1500,5
"Coccolithophores","u10_ms",1.0992623090744,0.00227998531829099,0.00209286105276949,0.00291236253965569,1500,5
"Coccolithophores","u10_ms",1.38545875549316,0.00304036820134484,0.00249842447748475,0.00333024607510294,1500,5
"Coccolithophores","u10_ms",1.72764925956726,0.00593977753823893,0.00502932024766266,0.00702347166042967,1500,5
"Coccolithophores","u10_ms",2.22208890914917,0.00739153403213723,0.00588412957896836,0.00867253819829258,1500,5
"Coccolithophores","u10_ms",3.82696070671082,0.012440153890437,0.0107049688753839,0.0137937752015547,1500,5
"Coccolithophores","v10_ms",-5.22996804714203,0.00954770097248357,0.00862378770796438,0.0108113508720735,1500,5
"Coccolithophores","v10_ms",-3.35898492336273,0.00491039828135881,0.00441316643988418,0.00551736843542662,1500,5
"Coccolithophores","v10_ms",-2.82399249076843,0.00222041660394656,0.00216828450886875,0.00259889251943434,1500,5
"Coccolithophores","v10_ms",-2.41916728019714,0.000968518683817007,0.000693287935767168,0.00154189544904679,1499,5
"Coccolithophores","v10_ms",-2.06217181682587,-0.000981537315956824,-0.00135985326137152,-0.000352636883859668,1501,5
"Coccolithophores","v10_ms",-1.74978787899017,-0.0014816320089772,-0.00194376190207167,-0.000973410130468772,1500,5
"Coccolithophores","v10_ms",-1.46472475528717,-0.00253830177918342,-0.00330241530211831,-0.00204078799175052,1500,5
"Coccolithophores","v10_ms",-1.20515768527985,-0.00341845204279749,-0.00360868703060795,-0.00292943678916178,1500,5
"Coccolithophores","v10_ms",-0.97615692615509,-0.0032128361942908,-0.00381805297443923,-0.00272808959717595,1500,5
"Coccolithophores","v10_ms",-0.755188298225403,-0.00212974150036601,-0.00282862409617131,-0.00165010477431491,1500,5
"Coccolithophores","v10_ms",-0.530504512786865,-0.00148130491434839,-0.00153026622964173,-0.00100727182751618,1500,5
"Coccolithophores","v10_ms",-0.305661392211914,-0.00306596858180304,-0.00342993042890483,-0.00300209806264586,1500,5
"Coccolithophores","v10_ms",-0.0811277151107782,-0.0019790651219648,-0.00233047414152459,-0.00174092052154686,1500,5
"Coccolithophores","v10_ms",0.148046851158143,-0.00181568017610771,-0.00224285800735357,-0.00171926801164482,1500,5
"Coccolithophores","v10_ms",0.376087236404419,-0.00181715412295722,-0.00212976736484214,-0.00168130381371549,1500,5
"Coccolithophores","v10_ms",0.617090034484863,-0.00105610704748973,-0.00129614176816034,-0.00125678480646902,1500,5
"Coccolithophores","v10_ms",0.884289598464966,0.00118504793326078,0.000814983771787802,0.00139907990864752,1500,5
"Coccolithophores","v10_ms",1.21576657295227,0.00068319646267735,-0.000124905577845971,0.00101938290226435,1500,5
"Coccolithophores","v10_ms",1.73703584671021,0.0035386593693791,0.00286333500228722,0.00441105478180807,1500,5
"Coccolithophores","v10_ms",4.24870538711548,0.00192514253665265,2.18963288926219e-05,0.0027377433165389,1500,5
"Diatoms","ice_area_flux_cumOct",-1094941.9,-0.0134348456323154,-0.0142984562566903,-0.0114007425147447,1145,5
"Diatoms","ice_area_flux_cumOct",-1064954.4,-0.0137864222578747,-0.0150902913784241,-0.0117253560227586,1717,5
"Diatoms","ice_area_flux_cumOct",-1030765.35,-0.0156287617386576,-0.0170833061700243,-0.0143120972400158,1368,5
"Diatoms","ice_area_flux_cumOct",-1004298.8,-0.0146629596005713,-0.0152735514704146,-0.0136667450223695,1645,5
"Diatoms","ice_area_flux_cumOct",-989007.35,-0.00808056829438453,-0.00953767425733168,-0.00707076598048577,1478,5
"Diatoms","ice_area_flux_cumOct",-974171.25,-0.00428285238097779,-0.00584564044781165,-0.00223817345648892,1370,5
"Diatoms","ice_area_flux_cumOct",-955284.2,-0.0039555930485729,-0.00614266015341761,-0.00198903542692074,1618,5
"Diatoms","ice_area_flux_cumOct",-940621.85,-0.00206920375277576,-0.00309835656702963,-0.000649839243678806,1616,5
"Diatoms","ice_area_flux_cumOct",-920699.95,0.00592245226603978,0.00514477300340764,0.00672056667996877,1343,5
"Diatoms","ice_area_flux_cumOct",-902694.95,0.00544523694787262,0.00470362202539691,0.0058274638069652,1409,5
"Diatoms","ice_area_flux_cumOct",-891877.3,0.00539391859841113,0.00496567118538301,0.00553265849555993,1694,5
"Diatoms","ice_area_flux_cumOct",-883250.7,0.00559224308858848,0.00474749969600571,0.00576917323961855,1307,5
"Diatoms","ice_area_flux_cumOct",-869829.35,0.00444801976168427,0.00336568177566949,0.00485721304650026,1634,5
"Diatoms","ice_area_flux_cumOct",-851860.75,0.0046300778299977,0.00373233664165932,0.00514409592070973,1483,5
"Diatoms","ice_area_flux_cumOct",-838541.05,0.00454501916296019,0.00361718819582759,0.00524918896229617,1545,5
"Diatoms","ice_area_flux_cumOct",-828009.4,0.00502097579436601,0.00476399140416755,0.0053826601175356,1332,5
"Diatoms","ice_area_flux_cumOct",-801844.95,0.0074192781605757,0.00574364278269534,0.0090323040443372,1681,5
"Diatoms","ice_area_flux_cumOct",-770456.75,0.0094894434297185,0.00899779068187545,0.00995209088949816,1595,5
"Diatoms","ice_area_flux_cumOct",-711927.15,0.0128080502120939,0.0113777354751342,0.0148623514767252,1447,5
"Diatoms","ice_area_flux_cumOct",-630775.8,0.00384725792587276,0.00179829264345679,0.00388652528194659,1573,5
"Diatoms","ice_area_flux_current",-102652.05,-0.0130218677197502,-0.0148652450968733,-0.0106939202819514,1387,5
"Diatoms","ice_area_flux_current",-79049.55,-0.0107194172542561,-0.0126996655483145,-0.00880989783217878,1466,5
"Diatoms","ice_area_flux_current",-64230.1,-0.00122568814417471,-0.00291618631573845,0.000145283131205159,1421,5
"Diatoms","ice_area_flux_current",-58320,-0.00190127408569987,-0.0016388931528171,-0.00039177234971579,1435,5
"Diatoms","ice_area_flux_current",-52910.85,0.00503748800736422,0.00320608442737298,0.00533168449711444,1722,5
"Diatoms","ice_area_flux_current",-46990.5,0.0110196428213203,0.00924172794533455,0.011962789435769,1326,5
"Diatoms","ice_area_flux_current",-43958.3,0.0119404972823363,0.0108868473563782,0.01267534824091,1485,5
"Diatoms","ice_area_flux_current",-40081.2,0.0125094164383354,0.0117624675870417,0.0137018265035645,1480,5
"Diatoms","ice_area_flux_current",-34872.2,-0.00652688384372594,-0.00723894222527266,-0.00598663366361745,1728,5
"Diatoms","ice_area_flux_current",-30974,-0.00634848756102639,-0.00782841441613947,-0.00536264707509373,1221,5
"Diatoms","ice_area_flux_current",-27912.75,-0.00562729011578725,-0.00689063208580202,-0.0046356602331269,1462,5
"Diatoms","ice_area_flux_current",-22518.05,-0.00561804560619557,-0.00747268503212039,-0.00466936235677507,1417,5
"Diatoms","ice_area_flux_current",-18644.15,-0.00419698297919591,-0.00530473784690064,-0.003026101847916,1633,5
"Diatoms","ice_area_flux_current",-17347.95,-0.00158631939506097,-0.00317301464389763,0.000839857127071353,1775,5
"Diatoms","ice_area_flux_current",-14226,-0.00243225281315194,-0.00311010905728245,-0.000997905061107869,1526,5
"Diatoms","ice_area_flux_current",-10281.85,-0.0012522463036754,-0.00211358049837104,-0.000436231034208595,1449,5
"Diatoms","ice_area_flux_current",-6922.2,-0.0013969373989859,-0.00209023536391361,-0.00035215999054012,1209,5
"Diatoms","ice_area_flux_current",-4113,-6.28214683776843e-05,-0.00156857118461862,0.00145801802713247,1612,5
"Diatoms","ice_area_flux_current",-790,0.0108261282690923,0.010697678672571,0.0120001931134253,1687,5
"Diatoms","ice_area_flux_current",4800.65,0.00811653571709703,0.00727248500262228,0.00899362235556537,1559,5
"Diatoms","ice_area_flux_lag1",-143980.5,-0.010457230275532,-0.0119616941963441,-0.00925777500921724,1332,5
"Diatoms","ice_area_flux_lag1",-109727.15,-0.00666912346941238,-0.00837158679817004,-0.0067897503945929,1519,5
"Diatoms","ice_area_flux_lag1",-98890.4,-0.0065208852191364,-0.00832472578043494,-0.00588505504058159,1392,5
"Diatoms","ice_area_flux_lag1",-92388.6,0.00119480603289042,-0.000146879160774259,0.00302618493403679,1438,5
"Diatoms","ice_area_flux_lag1",-83075.95,0.00502843104332142,0.00405804132443676,0.0058717434664781,1570,5
"Diatoms","ice_area_flux_lag1",-73180.6,0.00615700576133169,0.00482321955082745,0.00780356518221356,1560,5
"Diatoms","ice_area_flux_lag1",-65703.1,0.00572186954160349,0.00428381145993532,0.00773776637325845,1656,5
"Diatoms","ice_area_flux_lag1",-59318.95,0.00365143650879119,0.00171362973084144,0.00496158884588417,1359,5
"Diatoms","ice_area_flux_lag1",-57087.7,0.00694401841265011,0.00625259563964074,0.00757798571805056,1418,5
"Diatoms","ice_area_flux_lag1",-52428.75,0.00850067493773652,0.00871799085612718,0.00896776519308969,1740,5
"Diatoms","ice_area_flux_lag1",-46458.55,0.00834481350640319,0.00825730373322968,0.00898823492963572,1462,5
"Diatoms","ice_area_flux_lag1",-41696.5,0.00908696730044416,0.00749376578980185,0.00991825044501271,1398,5
"Diatoms","ice_area_flux_lag1",-37485.5,-0.0033880268512711,-0.00372389083138894,-0.00148225538549326,1511,5
"Diatoms","ice_area_flux_lag1",-34042.15,-0.00232537222761866,-0.00347171075897382,-0.000895941475918078,1495,5
"Diatoms","ice_area_flux_lag1",-29113.8,-0.00619606380696444,-0.00968191320411839,-0.00393488819082793,1471,5
"Diatoms","ice_area_flux_lag1",-22279.4,-0.00616320495481398,-0.00734190265882117,-0.0048751021761214,1615,5
"Diatoms","ice_area_flux_lag1",-17055.05,-0.00313615317060059,-0.00404766614750729,-0.00116501316620075,1488,5
"Diatoms","ice_area_flux_lag1",-13933.1,-0.0043619401429756,-0.00642152283506939,-0.00240157170549066,1234,5
"Diatoms","ice_area_flux_lag1",-8274.95,-0.00265978780157133,-0.00423119073118434,-0.00234086735091872,1603,5
"Diatoms","ice_area_flux_lag1",2004.65,-0.00464853812167614,-0.00568567516075103,-0.00374357219466245,1739,5
"Diatoms","ice_area_flux_lag2",-167123.35,-0.0110657557281444,-0.012341549483666,-0.00874783651909518,1372,5
"Diatoms","ice_area_flux_lag2",-149032.65,-0.0148684857058039,-0.0165695509903616,-0.0121808824839787,1472,5
"Diatoms","ice_area_flux_lag2",-131478,-0.007672329481612,-0.0110722891021183,-0.00486502211761669,1388,5
"Diatoms","ice_area_flux_lag2",-116519.65,-0.00843674917889943,-0.010503373379796,-0.00593790354116292,1535,5
"Diatoms","ice_area_flux_lag2",-110905.7,-0.00726702393769486,-0.00996103147211672,-0.00484634437785898,1429,5
"Diatoms","ice_area_flux_lag2",-105966.6,-0.00633799097485718,-0.00845053526367453,-0.00509091780186614,1541,5
"Diatoms","ice_area_flux_lag2",-98890.4,-0.00507363580933641,-0.00696601123389397,-0.00377481518536143,1629,5
"Diatoms","ice_area_flux_lag2",-92388.6,0.000744933494119677,0.000469703191577349,0.00189295122562745,1571,5
"Diatoms","ice_area_flux_lag2",-85134.95,0.00647762215382774,0.00587797769457115,0.00704284472049062,1342,5
"Diatoms","ice_area_flux_lag2",-77819.75,0.00659768840902041,0.00568403295224351,0.00805768481002944,1482,5
"Diatoms","ice_area_flux_lag2",-73151.45,0.00638899135648002,0.00590657230948759,0.00662154546394355,1581,5
"Diatoms","ice_area_flux_lag2",-65720.7,0.00401581976674391,0.00310644869727848,0.0040573504110598,1367,5
"Diatoms","ice_area_flux_lag2",-59740.55,0.0053518891481233,0.00488437492980045,0.00557802047498986,1558,5
"Diatoms","ice_area_flux_lag2",-57837.25,0.00864747491575934,0.00869665424504509,0.0092987462009065,1601,5
"Diatoms","ice_area_flux_lag2",-52774.3,0.00908585011228582,0.00831952437113409,0.00942382367135762,1479,5
"Diatoms","ice_area_flux_lag2",-46458.55,0.00859890458732759,0.00744639769982982,0.00952669599769128,1599,5
"Diatoms","ice_area_flux_lag2",-40950.3,0.00370903145460013,0.00240932219419964,0.005787400335931,1542,5
"Diatoms","ice_area_flux_lag2",-34872.2,-0.00442587393309011,-0.00692641622104383,0.000267737633708245,1238,5
"Diatoms","ice_area_flux_lag2",-26066.9,0.000641767978814226,-0.00285787121997585,0.00506322018590243,1582,5
"Diatoms","ice_area_flux_lag2",-17781.3,0.00190727401456756,-0.00211861294838686,0.00509029640317962,1692,5
"Diatoms","ice_volume_flux_cumOct",-2285.6,0.0264524801244003,0.0243179159092946,0.0286974453958655,1340,5
"Diatoms","ice_volume_flux_cumOct",-1990.8,0.0326428162184345,0.0283966667467274,0.0360071008784874,1461,5
"Diatoms","ice_volume_flux_cumOct",-1830.75,0.0186157680587455,0.0177085981246765,0.0192748551757347,1535,5
"Diatoms","ice_volume_flux_cumOct",-1781.8,0.0177994155015596,0.0165457829660234,0.0188270375892269,1426,5
"Diatoms","ice_volume_flux_cumOct",-1714.4,0.0138218817449212,0.0132243026179229,0.0142761629078774,1572,5
"Diatoms","ice_volume_flux_cumOct",-1650.9,0.0169143233442875,0.0162791053198375,0.0170698900056498,1631,5
"Diatoms","ice_volume_flux_cumOct",-1621.9,0.0165106457696895,0.0156797508796489,0.0175520572002508,1293,5
"Diatoms","ice_volume_flux_cumOct",-1544.75,0.0154961810328369,0.0144376208408791,0.0160796792187108,1412,5
"Diatoms","ice_volume_flux_cumOct",-1455.3,-0.00638747662267275,-0.00793702624893352,-0.00516473459764109,1743,5
"Diatoms","ice_volume_flux_cumOct",-1389.45,-0.00897816785945723,-0.0109415770326756,-0.00745029545916695,1541,5
"Diatoms","ice_volume_flux_cumOct",-1315.35,-0.018732400963153,-0.0205163532152024,-0.0178565561989243,1245,5
"Diatoms","ice_volume_flux_cumOct",-1255.05,-0.0210155604298603,-0.0217750212152193,-0.0201611713365616,1545,5
"Diatoms","ice_volume_flux_cumOct",-1209.2,-0.0198773696343449,-0.020357610093925,-0.0192480624966922,1565,5
"Diatoms","ice_volume_flux_cumOct",-1172.85,-0.019112025595977,-0.0196955499604801,-0.0184930976140832,1526,5
"Diatoms","ice_volume_flux_cumOct",-1137.9,-0.0189128457433477,-0.0200194231288724,-0.0187936640134448,1534,5
"Diatoms","ice_volume_flux_cumOct",-1060.65,-0.00604807476608465,-0.00831540555705115,-0.0046923035649122,1520,5
"Diatoms","ice_volume_flux_cumOct",-988.8,-0.000151918635297433,-0.00215473080469099,0.00384603507206761,1338,5
"Diatoms","ice_volume_flux_cumOct",-970.4,-0.0055071087051711,-0.00741931342318038,-0.00288298140195622,1449,5
"Diatoms","ice_volume_flux_cumOct",-920.95,-0.00934920728375052,-0.0107775249349002,-0.00854968550631992,1751,5
"Diatoms","ice_volume_flux_cumOct",-784.3,-0.0164318046864122,-0.0185821409636275,-0.0141120411298372,1573,5
"Diatoms","ice_volume_flux_current",-245.6,-0.0103843856944242,-0.0121116971616696,-0.00920009666449509,1419,5
"Diatoms","ice_volume_flux_current",-166.2,0.00364625279791295,0.00191752355757873,0.00583018969246916,1334,5
"Diatoms","ice_volume_flux_current",-129.25,0.00428103312320281,0.00263823853576027,0.00487311737236389,1629,5
"Diatoms","ice_volume_flux_current",-111.95,0.0013845034466043,0.000104736146051394,0.00318910030307044,1604,5
"Diatoms","ice_volume_flux_current",-102,0.00197249807370329,0.00131577993752635,0.00377690942131517,1253,5
"Diatoms","ice_volume_flux_current",-93.55,0.00287735988786955,0.00219188045055152,0.00422134377295341,1707,5
"Diatoms","ice_volume_flux_current",-86.25,0.00183686713066186,0.00148225593083621,0.00264025898827788,1467,5
"Diatoms","ice_volume_flux_current",-76.65,0.00540342996144036,0.00432551277717855,0.0060602684018207,1056,5
"Diatoms","ice_volume_flux_current",-62,-0.00549673750740104,-0.00609849862593991,-0.0049994202776689,1979,5
"Diatoms","ice_volume_flux_current",-52.3,-0.00784015043683019,-0.00794956623690081,-0.00718974023498677,1532,5
"Diatoms","ice_volume_flux_current",-44.05,-0.0075364880899781,-0.00855534461963108,-0.00646480797077015,1379,5
"Diatoms","ice_volume_flux_current",-35.55,-0.00499158015246029,-0.00553876892306399,-0.00383074059787771,1429,5
"Diatoms","ice_volume_flux_current",-32,-0.000917827668583865,-0.00201697624075425,-0.000427009204675882,1540,5
"Diatoms","ice_volume_flux_current",-27.15,-0.00146700828546622,-0.00298613006512371,-0.000823382846075247,1510,5
"Diatoms","ice_volume_flux_current",-22.9,-0.000397585167678467,-0.00106399170633648,-0.000180144103730805,1541,5
"Diatoms","ice_volume_flux_current",-17.6,5.7812302037306e-05,-0.00111764085918893,0.000641301809188507,1554,5
"Diatoms","ice_volume_flux_current",-10.35,0.00160206338085758,0.000607514790367455,0.00188066563804018,1520,5
"Diatoms","ice_volume_flux_current",-5.7,-0.00475827708347939,-0.00544216189847496,-0.00488736373266242,1320,5
"Diatoms","ice_volume_flux_current",-1.5,0.0106539308721564,0.00667248323682444,0.0144732747826905,1685,5
"Diatoms","ice_volume_flux_current",10.25,0.00995669688439514,0.00526816776287185,0.0142419561254147,1542,5
"Diatoms","ice_volume_flux_lag1",-284.9,0.0166500655366139,0.0135803366995746,0.0199761015707487,1482,5
"Diatoms","ice_volume_flux_lag1",-227.35,0.0182179059049065,0.0143690034947325,0.0206201403334612,1413,5
"Diatoms","ice_volume_flux_lag1",-192.45,0.0125545200533491,0.00953825255860539,0.0141758311781543,1426,5
"Diatoms","ice_volume_flux_lag1",-163.3,0.00580555993751527,0.00301985827197557,0.00895480323640354,1643,5
"Diatoms","ice_volume_flux_lag1",-143.85,0.00665695662463282,0.00500362973537784,0.00885087963607282,1198,5
"Diatoms","ice_volume_flux_lag1",-133.1,0.00518185935909893,0.0034410838037308,0.00678979606859697,1835,5
"Diatoms","ice_volume_flux_lag1",-120.7,0.00580821349614469,0.00537930888384875,0.00693787274173384,1446,5
"Diatoms","ice_volume_flux_lag1",-113.25,-0.00232161086201975,-0.00441994259502371,-0.000136650696833968,1330,5
"Diatoms","ice_volume_flux_lag1",-103.55,-0.00260522822679709,-0.00444050512865173,-0.00044198530479022,1580,5
"Diatoms","ice_volume_flux_lag1",-93.9,-0.00277893839792708,-0.00372754460475265,-0.000933636696898185,1547,5
"Diatoms","ice_volume_flux_lag1",-89.2,-0.00487472889156559,-0.00625193152365819,-0.00376071016610763,1462,5
"Diatoms","ice_volume_flux_lag1",-83.5,0.00142740538294325,-0.00136809327987563,0.0028793005324747,1516,5
"Diatoms","ice_volume_flux_lag1",-71.85,0.0112872808279887,0.00621820483266083,0.0148335849399809,1455,5
"Diatoms","ice_volume_flux_lag1",-58.75,-0.0105363306225595,-0.0139632900666494,-0.00663660576181754,1564,5
